Código IES;Nome do Curso
1273;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
1810;PROCESSOS QUÍMICOS
271;GESTÃO COMERCIAL
1742;LOGÍSTICA
322;COMÉRCIO EXTERIOR
1270;EDUCAÇÃO FÍSICA
206;TEATRO
55;PSICOLOGIA
34;CONSTRUÇÃO CIVIL - MODALIDADE EDIFÍCIOS
1478;PSICOLOGIA
3985;JOGOS DIGITAIS
4656;NUTRIÇÃO
502;GESTÃO DE RECURSOS HUMANOS
1032;PEDAGOGIA
203;ARQUITETURA E URBANISMO
1294;ENGENHARIA DE PRODUÇÃO
1032;DIREITO
203;MARKETING
55;LETRAS - LATIM
481;MARKETING
56;LETRAS - PORTUGUÊS E LATIM
374;ENGENHARIA CIVIL
203;ENGENHARIA DE COMPUTAÇÃO
68;ENFERMAGEM
1541;LOGÍSTICA
14727;LOGÍSTICA
416;CIÊNCIAS BIOLÓGICAS
1048;ADMINISTRAÇÃO
1276;CIÊNCIAS CONTÁBEIS
456;LOGÍSTICA
670;BIOMEDICINA
4656;EDUCAÇÃO FÍSICA
203;SEGURANÇA DA INFORMAÇÃO
496;ENGENHARIA AGRONÔMICA
461;ARQUITETURA E URBANISMO
1836;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
793;ENGENHARIA CIVIL
466;DESIGN DE MODA
1046;ADMINISTRAÇÃO
18526;ENGENHARIA DE PRODUÇÃO
244;GESTÃO FINANCEIRA
5669;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
1490;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
1810;FÍSICA
1294;CIÊNCIAS DA COMPUTAÇÃO
4167;ADMINISTRAÇÃO
20586;EDUCAÇÃO FÍSICA
14069;GESTÃO DE RECURSOS HUMANOS
2774;ADMINISTRAÇÃO
4925;FILOSOFIA
15769;AGRONEGÓCIO
481;GESTÃO DA QUALIDADE
221;NUTRIÇÃO
55;CIÊNCIA DA COMPUTAÇÃO
203;ARQUITETURA E URBANISMO
2123;NUTRIÇÃO
22;ADMINISTRAÇÃO
55;ENGENHARIA DE COMPUTAçãO - ÊNFASE SISTEMAS CORPORATIVOS
55;LETRAS - PORTUGUÊS
1144;LETRAS
4086;GESTÃO DE RECURSOS HUMANOS
952;ENGENHARIA ELETRÔNICA
221;ENFERMAGEM
55;SISTEMAS DE INFORMAÇÃO
150;ENGENHARIA CIVIL
2465;ARQUITETURA E URBANISMO
4017;MEDICINA VETERINÁRIA
56;FISIOTERAPIA
1386;PRODUÇÃO FONOGRÁFICA
375;LETRAS - PORTUGUÊS
898;ENFERMAGEM
481;ARTES VISUAIS
322;ENGENHARIA CIVIL
206;GESTÃO COMERCIAL
322;COMÉRCIO EXTERIOR
322;PUBLICIDADE E PROPAGANDA
1743;LOGÍSTICA
322;PROCESSOS GERENCIAIS
207;CIÊNCIAS CONTÁBEIS
203;SISTEMAS DE INFORMAÇÃO
1445;ENGENHARIA DE ALIMENTOS
1301;SISTEMAS DE INFORMAÇÃO
1386;COMUNICAÇÃO SOCIAL - JORNALISMO
1100;GESTÃO HOSPITALAR
5215;PEDAGOGIA
738;ADMINISTRAÇÃO
13488;EDUCAÇÃO FÍSICA
55;TERAPIA OCUPACIONAL
322;EDUCAÇÃO FÍSICA
67;ENGENHARIA DE COMPUTAÇÃO
55;MEDICINA
203;DIREITO
221;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
322;CIÊNCIAS ECONÔMICAS
24026;NUTRIÇÃO
374;TRADUÇÃO E INTERPRETAÇÃO - PORTUGUÊS/INGLÊS
203;DESIGN GRÁFICO
793;ODONTOLOGIA
322;JORNALISMO
322;CIÊNCIA DA COMPUTAÇÃO
1299;CIÊNCIAS BIOLÓGICAS
1499;ENGENHARIA ELÉTRICA
886;LOGÍSTICA
2279;EDUCAÇÃO FÍSICA
162;MÍDIAS SOCIAIS DIGITAIS
55;EDUCAÇÃO FÍSICA COM ÊNFASE EM TREINAMENTO E GESTÃO NO ESPORTE
2368;MEDICINA
316;PEDAGOGIA
221;MARKETING
322;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
322;ARQUITETURA E URBANISMO
4090;FARMÁCIA
376;ENGENHARIA CIVIL
322;MARKETING
17854;RADIOLOGIA
591;FILOSOFIA
23236;PEDAGOGIA
13752;DIREITO
2279;ENGENHARIA DE PRODUÇÃO
5312;LOGÍSTICA
322;GESTÃO DE RECURSOS HUMANOS
605;ENFERMAGEM
376;ENGENHARIA DE PRODUÇÃO
3603;DIREITO
54;MÚSICA
322;RADIOLOGIA
254;EDUCAÇÃO FÍSICA
3985;ESTÉTICA E COSMÉTICA
322;EDUCAÇÃO FÍSICA
457;QUÍMICA
24024;FARMÁCIA
1129;ENGENHARIA ELÉTRICA
3612;DIREITO
376;BIOMEDICINA
60;ENGENHARIA DE SOFTWARE
5387;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
4185;EDUCAÇÃO FÍSICA
322;REDES DE COMPUTADORES
234;ENGENHARIA CIVIL
898;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
374;GESTÃO DE RECURSOS HUMANOS
734;ARQUITETURA E URBANISMO
22175;ENGENHARIA MECÂNICA
322;TURISMO
56;MATEMÁTICA
1317;BIOMEDICINA
1046;AGRONOMIA
23235;ENGENHARIA MECÂNICA
23868;CIÊNCIAS DA COMPUTAÇÃO
3985;DESIGN DE ANIMAÇÃO
4104;CIÊNCIAS ECONÔMICAS
243;EDUCAÇÃO FÍSICA
15680;GESTÃO EMPRESARIAL
203;ENGENHARIA DE SOFTWARE
953;PEDAGOGIA
1100;GESTÃO DE RECURSOS HUMANOS
1149;GESTÃO DE RECURSOS HUMANOS
54;ENGENHARIA DE ALIMENTOS
526;ÓPTICA E OPTOMETRIA
4925;CIÊNCIAS ECONÔMICAS
1294;COMÉRCIO EXTERIOR
28519;ODONTOLOGIA
707;PEDAGOGIA
4656;ENFERMAGEM
322;ARQUITETURA E URBANISMO
4169;PEDAGOGIA
1810;ENGENHARIA DE COMPUTAÇÃO
20098;GESTÃO DE RECURSOS HUMANOS
1921;FILOSOFIA
1693;ADMINISTRAÇÃO
734;GESTÃO AMBIENTAL
137;ENFERMAGEM
1310;SISTEMAS DE INFORMAÇÃO
3432;FISIOTERAPIA
55;MÚSICA COM HABILITAÇÃO EM INSTRUMENTO DE TECLADO - ÊNFASE EM ÓRGÃO
18372;ESTÉTICA E COSMÉTICA
375;GESTÃO DE RECURSOS HUMANOS
162;GESTÃO DE NEGÓCIOS E INOVAÇÃO
18667;ENGENHARIA DE PRODUÇÃO
4150;PSICOLOGIA
456;ENGENHARIA MECÂNICA
18696;MÚSICA
953;ADMINISTRAÇÃO
1445;ENGENHARIA MECÂNICA
203;DESIGN GRÁFICO
24864;GESTÃO DE RECURSOS HUMANOS
206;TEOLOGIA
322;PEDAGOGIA
22;GASTRONOMIA
322;COMUNICAÇÃO EM COMPUTAÇÃO GRÁFICA
7;MEDICINA
420;NUTRIÇÃO
322;FARMÁCIA
953;GEOGRAFIA
502;GASTRONOMIA
322;ADMINISTRAÇÃO
221;ENFERMAGEM
1816;PEDAGOGIA
457;EDUCAÇÃO FÍSICA
162;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
3641;FARMÁCIA
1092;ENGENHARIA CIVIL
7;GEOGRAFIA
221;MEDICINA VETERINÁRIA
15745;JOGOS DIGITAIS
466;CIÊNCIA DA COMPUTAÇÃO
852;GAME DEVELOPMENT
670;ARQUITETURA E URBANISMO
322;FISIOTERAPIA
17972;PEDAGOGIA
1317;ZOOTECNIA
15581;GESTÃO DA PRODUÇÃO INDUSTRIAL
793;ENFERMAGEM
162;JOGOS DIGITAIS
7;MATEMÁTICA
162;ARTES CÊNICAS
162;ENGENHARIA CIVIL
150;GESTÃO COMERCIAL
19864;DESENVOLVIMENTO DE SOFTWARE MULTIPLATAFORMA
4141;ENGENHARIA DE PRODUÇÃO
1295;GESTÃO DE RECURSOS HUMANOS
1810;ENGENHARIA ELÉTRICA
1444;ENFERMAGEM
4017;GESTÃO DE NEGÓCIOS E INOVAÇÃO
21643;PEDAGOGIA
34;GESTÃO DE TURISMO
3612;ADMINISTRAÇÃO
665;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
1624;TURISMO
1149;AUTOMAÇÃO INDUSTRIAL
17977;FABRICAÇÃO MECÂNICA
203;SISTEMAS PARA INTERNET
55;ODONTOLOGIA
322;SISTEMAS DE INFORMAÇÃO
591;QUÍMICA
20497;HOTELARIA
605;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
322;MARKETING
2793;PROCESSOS GERENCIAIS
3641;FISIOTERAPIA
2009;NUTRIÇÃO
319;GESTÃO AMBIENTAL
203;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
376;ENGENHARIA MECÂNICA
21713;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
207;CIÊNCIA ECONÔMICA
2556;DESIGN GRÁFICO
1386;GESTÃO COMERCIAL
456;SEGURANÇA DA INFORMAÇÃO
254;ENFERMAGEM
1520;CIÊNCIAS ECONÔMICAS
1810;ENGENHARIA ELÉTRICA
1365;PSICOLOGIA
5099;MANUFATURA AVANÇADA
221;PSICOLOGIA
1045;DIREITO
521;NUTRIÇÃO
23147;GESTÃO DE RECURSOS HUMANOS
234;FARMÁCIA
203;ENGENHARIA DE PRODUÇÃO
4090;GESTÃO DE RECURSOS HUMANOS
1294;MARKETING
1622;ADMINISTRAÇÃO
1292;CIÊNCIAS BIOLÓGICAS
68;PEDAGOGIA
203;GESTÃO COMERCIAL
1892;ENGENHARIA DE COMPUTAÇÃO
1836;ENGENHARIA ELÉTRICA
221;ENFERMAGEM
4655;ODONTOLOGIA
707;EDUCAÇÃO FÍSICA
322;PEDAGOGIA
221;QUÍMICA
322;FISIOTERAPIA
271;CIÊNCIAS BIOLÓGICAS
1386;PSICOLOGIA
415;FISIOTERAPIA
316;MECATRÔNICA INDUSTRIAL
316;ENGENHARIA CIVIL
1844;SERVIÇO SOCIAL
4793;CIÊNCIAS CONTÁBEIS
374;ENGENHARIA QUÍMICA
466;DIREITO
203;JOGOS DIGITAIS
1438;ENGENHARIA DE PRODUÇÃO
322;FARMÁCIA
2183;CIÊNCIA DE DADOS E INTELIGÊNCIA ARTIFICIAL
55;ENGENHARIA QUÍMICA
265;ODONTOLOGIA
275;MEDICINA VETERINÁRIA
3770;TEOLOGIA
953;ENGENHARIA DE ALIMENTOS
3618;ENFERMAGEM
15769;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
466;TEATRO
1100;LOGÍSTICA
322;ADMINISTRAÇÃO
56;CIÊNCIAS SOCIAIS
481;REDES DE COMPUTADORES
526;LOGÍSTICA
316;ADMINISTRAÇÃO
1841;MARKETING E PUBLICIDADE
322;FARMÁCIA
4141;ADMINISTRAÇÃO
203;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
374;FISIOTERAPIA
481;ENGENHARIA MECÂNICA
3779;ADMINISTRAÇÃO
146;PROCESSOS GERENCIAIS
1046;GESTÃO DE RECURSOS HUMANOS
466;MARKETING DIGITAL
19252;HISTÓRIA
221;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
1043;CIÊNCIAS BIOLÓGICAS
124;SISTEMAS DE INFORMAÇÃO
137;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
3978;MECATRÔNICA INDUSTRIAL
316;ENGENHARIA DE PRODUÇÃO MECÂNICA
15687;GESTÃO DE NEGÓCIOS E INOVAÇÃO
416;CIÊNCIAS CONTÁBEIS
203;PEDAGOGIA
206;DIREITO
203;ENGENHARIA QUÍMICA
60;PUBLICIDADE E PROPAGANDA
316;REDES DE COMPUTADORES
322;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
322;PEDAGOGIA
4724;DIREITO
4138;ENGENHARIA MECÂNICA
316;MARKETING
1294;DESIGN DE INTERIORES
55;MEDICINA VETERINÁRIA
2123;MARKETING
1875;PEDAGOGIA
670;NUTRIÇÃO
35;TêXTIL E MODA
1294;FISIOTERAPIA
54;FONOAUDIOLOGIA
56;MÚSICA
207;MEDICINA VETERINÁRIA
22263;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
7;MÚSICA
605;ESTATÍSTICA E CIÊNCIA DE DADOS
1322;MEDICINA VETERINÁRIA
376;GESTÃO FINANCEIRA
591;ENGENHARIA DE COMPUTAÇÃO
652;ODONTOLOGIA
905;DIREITO
670;ARQUITETURA E URBANISMO
22312;DIREITO
137;RELAÇÕES INTERNACIONAIS
23236;PSICOLOGIA
322;ENGENHARIA CIVIL
275;CIÊNCIAS BIOLÓGICAS
496;ENGENHARIA MECÂNICA
1561;LOGÍSTICA
483;GESTÃO DA QUALIDADE
319;ENFERMAGEM
18711;NUTRIÇÃO
1225;PSICOLOGIA
137;PEDAGOGIA
18033;PEDAGOGIA
495;EDUCAÇÃO ARTÍSTICA
217;FARMÁCIA
138;LETRAS - PORTUGUÊS E INGLÊS
4596;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
3985;PSICOLOGIA
14892;MEDICINA
4017;ENGENHARIA DE PRODUÇÃO
1810;VITICULTURA E ENOLOGIA
3618;BIOMEDICINA
19501;GESTÃO DE NEGÓCIOS E INOVAÇÃO
322;BIOMEDICINA
161;LETRAS - PORTUGUÊS E INGLÊS
146;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
7;QUÍMICA
997;SERVIÇO SOCIAL
1810;PEDAGOGIA
322;CIÊNCIAS BIOLÓGICAS
322;FOTOGRAFIA
322;DESIGN GRÁFICO
68;ENGENHARIA AGRONÔMICA
368;EDUCAÇÃO FÍSICA
793;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
203;BANCO DE DADOS
22312;CIÊNCIAS CONTÁBEIS
16395;SISTEMAS PARA INTERNET
434;PSICOLOGIA
135;BIOMEDICINA
360;GESTÃO FISCAL E TRIBUTÁRIA
24026;ENGENHARIA CIVIL
322;COMÉRCIO EXTERIOR
5669;CIÊNCIA DA COMPUTAÇÃO
23335;DIREITO
363;GESTÃO DE RECURSOS HUMANOS
2625;NUTRIÇÃO
322;TURISMO
456;REDES DE COMPUTADORES
1365;GASTRONOMIA
1810;GESTÃO DA PRODUÇÃO INDUSTRIAL
322;BIOMEDICINA
1810;PROCESSOS GERENCIAIS
2774;ENGENHARIA AGRONÔMICA
266;ENGENHARIA ELÉTRICA
483;PEDAGOGIA
526;PUBLICIDADE E PROPAGANDA
316;MEDICINA VETERINÁRIA
1420;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
244;COMÉRCIO EXTERIOR E NEGÓCIOS INTERNACIONAIS
322;SERVIÇO SOCIAL
23867;GESTÃO DE RECURSOS HUMANOS
56;FÍSICA
55;CIÊNCIAS CONTÁBEIS
481;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2257;DIREITO
670;BIOMEDICINA
1892;MANUTENÇÃO INDUSTRIAL
1100;CIÊNCIAS CONTÁBEIS
254;DESIGN DE INTERIORES
1225;GESTÃO DA QUALIDADE
1032;SERVIÇO SOCIAL
374;EDUCAÇÃO FÍSICA
319;PEDAGOGIA
20340;BIOMEDICINA
3618;ADMINISTRAÇÃO
322;NUTRIÇÃO
374;COMÉRCIO EXTERIOR
481;ENFERMAGEM
316;DESIGN
1804;PROCESSOS GERENCIAIS
322;JORNALISMO
1878;ENGENHARIA MECÂNICA
22313;PEDAGOGIA
17854;CIÊNCIA DA COMPUTAÇÃO
1118;DIREITO
665;MEDICINA
322;ARQUITETURA E URBANISMO
221;FISIOTERAPIA
4169;ENGENHARIA DE PRODUÇÃO
591;DIREITO
322;PSICOLOGIA
54;QUÍMICA
203;ARQUITETURA E URBANISMO
146;ENGENHARIA ELÉTRICA
322;NUTRIÇÃO
502;ENFERMAGEM
4357;MEDICINA VETERINÁRIA
1230;ENFERMAGEM
1092;ENGENHARIA DE PRODUÇÃO
1853;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
1317;ENGENHARIA DE COMPUTAÇÃO
1445;ENGENHARIA ELETRÔNICA
1742;MARKETING
316;PLANEJAMENTO ESTRATÉGICO EMPRESARIAL
4020;AGRONEGÓCIO
1388;DIREITO
434;EDUCAÇÃO ARTÍSTICA - MÚSICA
1583;REDES DE COMPUTADORES
1846;ENGENHARIA AMBIENTAL E SANITÁRIA
481;CIÊNCIAS CONTÁBEIS
1310;DESIGN GRÁFICO
19578;GESTÃO EMPRESARIAL
203;PROCESSOS GERENCIAIS
1225;DESIGN DE INTERIORES
1810;FÍSICA
56;ARTES VISUAIS
316;QUÍMICA
322;DESIGN GRÁFICO
2530;CIÊNCIAS CONTÁBEIS
221;ENFERMAGEM
707;PSICOLOGIA
17593;EDUCAÇÃO FÍSICA
1149;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
4141;ARQUITETURA E URBANISMO
734;ENGENHARIA CIVIL
242;CIÊNCIAS CONTÁBEIS
1725;PSICOLOGIA
1294;PEDAGOGIA
22;QUÍMICA
4656;ENGENHARIA CIVIL
1854;PSICOLOGIA
322;ENFERMAGEM
322;DIREITO
203;SISTEMAS DE INFORMAÇÃO
456;CIÊNCIAS BIOLÓGICAS
1413;SEGURANÇA NO TRABALHO
707;PSICOLOGIA
275;ENGENHARIA CIVIL
322;ESTÉTICA E COSMÉTICA
316;GESTÃO DE RECURSOS HUMANOS
56;CIÊNCIAS BIOLÓGICAS
1294;ENGENHARIA DE ALIMENTOS
11308;FISIOTERAPIA
793;MARKETING
1385;SISTEMAS DE INFORMAÇÃO
1273;GESTÃO FINANCEIRA
322;ADMINISTRAÇÃO
5387;CIÊNCIA DA COMPUTAÇÃO
2039;DIREITO
3985;DESIGN GRÁFICO
221;PSICOLOGIA
1949;QUÍMICA
716;GESTÃO DE RECURSOS HUMANOS
322;RADIOLOGIA
1561;ENGENHARIA DA COMPUTAÇÃO
1836;BIOMEDICINA
4597;ADMINISTRAÇÃO
457;ENFERMAGEM
55;MÚSICA - PERCUSSÃO
161;HISTÓRIA
1810;ENGENHARIA MECÂNICA
1299;ESTÉTICA E COSMÉTICA
217;CIÊNCIAS CONTÁBEIS
322;CIÊNCIAS ECONÔMICAS
15715;GESTÃO DA PRODUÇÃO INDUSTRIAL
316;ENGENHARIA DE PRODUÇÃO
526;FISIOTERAPIA
375;PSICOLOGIA
19883;DIREITO
3937;CIÊNCIAS CONTÁBEIS
1743;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
1092;PSICOLOGIA
2279;MEDICINA VETERINÁRIA
146;ENGENHARIA CIVIL
481;NUTRIÇÃO
652;ENFERMAGEM
322;BIOMEDICINA
670;ENFERMAGEM
3940;CIÊNCIAS CONTÁBEIS
591;CIÊNCIAS ATUARIAIS
374;SERVIÇO SOCIAL
1317;ENFERMAGEM
7;ENGENHARIA AGRONÔMICA
26709;DIREITO
481;ADMINISTRAÇÃO
1149;PUBLICIDADE E PROPAGANDA
496;ENGENHARIA ELÉTRICA
322;EDUCAÇÃO FÍSICA
244;FARMÁCIA
125;GASTRONOMIA
591;ADMINISTRAÇÃO
19;GEOGRAFIA
4150;GESTÃO DA QUALIDADE
22769;NATUROLOGIA APLICADA
3603;PSICOLOGIA
1874;SEGURANÇA DA INFORMAÇÃO
1294;BIOMEDICINA
1499;NUTRIÇÃO
2408;RELAÇÕES PÚBLICAS
7;CIÊNCIAS BIOLÓGICAS
60;MATEMÁTICA
3603;GESTÃO DE RECURSOS HUMANOS
1569;SISTEMA DE INFORMAÇÃO
456;GEOGRAFIA
1292;CIÊNCIA DA COMPUTAÇÃO
322;FOTOGRAFIA
1846;FARMÁCIA
4829;TEATRO
208;ENFERMAGEM
5387;SISTEMAS DE INFORMAÇÃO
1420;ARTE
1299;SISTEMAS DE INFORMAÇÃO
322;ENGENHARIA CIVIL
4826;PEDAGOGIA
2279;ADMINISTRAÇÃO
322;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
2625;ENGENHARIA DA COMPUTAÇÃO
591;OCEANOGRAFIA
322;LOGÍSTICA
2408;GESTÃO COMERCIAL
316;GASTRONOMIA
11289;COMÉRCIO EXTERIOR
466;DESIGN DE MODA
207;ENGENHARIA DE PRODUÇÃO
56;ZOOTECNIA
206;FONOAUDIOLOGIA
3008;GESTÃO FINANCEIRA
665;MEDICINA
217;ENGENHARIA MECÂNICA
843;CIÊNCIAS CONTÁBEIS
1810;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
1844;AGRONOMIA
591;CIÊNCIAS CONTÁBEIS
546;LETRAS - LÍNGUA PORTUGUESA
1187;DIREITO
466;MEDICINA VETERINÁRIA
1345;GESTÃO DE RECURSOS HUMANOS
1355;ADMINISTRAÇÃO
457;ENGENHARIA MECÂNICA
55;GEOLOGIA
1294;ARQUITETURA E URBANISMO
23261;EDUCAÇÃO FÍSICA
1276;NUTRIÇÃO
1276;ADMINISTRAÇÃO
322;EDUCAÇÃO FÍSICA
1620;CIÊNCIAS CONTÁBEIS
1317;SERVIÇO SOCIAL
1149;EDUCAÇÃO FÍSICA
322;COMÉRCIO EXTERIOR
4150;ENGENHARIA DE PRODUÇÃO
845;MATEMÁTICA
670;MEDICINA VETERINÁRIA
24507;GESTÃO FINANCEIRA
417;ENGENHARIA DE PRODUÇÃO
322;EDUCAÇÃO FÍSICA
322;SISTEMAS DE INFORMAÇÃO
322;PEDAGOGIA
1444;SERVIÇO SOCIAL
316;ENGENHARIA CIVIL
316;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
322;ENFERMAGEM
4522;ENGENHARIA
17662;ENGENHARIA DE PRODUÇÃO
1743;GESTÃO AMBIENTAL
275;ODONTOLOGIA
322;EDUCAÇÃO FÍSICA
4655;LOGÍSTICA
322;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
19;TURISMO
56;GEOGRAFIA
244;GESTÃO DE RECURSOS HUMANOS
23241;ENGENHARIA DE COMPUTAÇÃO
13488;ENFERMAGEM
1624;CIÊNCIAS CONTÁBEIS
322;ADMINISTRAÇÃO
1623;MEDICINA VETERINÁRIA
734;ESTÉTICA
1418;NUTRIÇÃO
316;SECRETARIADO
881;COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA
1032;ENGENHARIA DE COMPUTAÇÃO
33;FABRICAÇÃO MECÂNICA
13845;INTERDISCIPLINAR EM CIÊNCIAS DO TRABALHO
4925;ENGENHARIA DE ENERGIA
3612;LOGÍSTICA
375;ESTÉTICA E COSMÉTICA
316;LETRAS - INGLÊS
1561;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
543;MÚSICA
1276;FARMÁCIA
15709;SISTEMAS BIOMÉDICOS
135;FISIOTERAPIA
1418;CIÊNCIAS CONTÁBEIS
322;GESTÃO DA QUALIDADE
374;INTELIGÊNCIA ARTIFICIAL
203;ENGENHARIA MECÂNICA
4169;BIOMEDICINA
1386;COMÉRCIO EXTERIOR
254;ENGENHARIA ELÉTRICA
7;FÍSICA
1433;BIOENERGIA
2183;CIÊNCIAS BIOLÓGICAS
376;ODONTOLOGIA
167;BIOMEDICINA
1742;AUTOMAÇÃO INDUSTRIAL
4029;ESTÉTICA E COSMÉTICA
483;CIÊNCIAS CONTÁBEIS
7;Gestão e Análise Ambiental
203;SISTEMAS DE INFORMAÇÃO
466;ENGENHARIA DE COMPUTAÇÃO
2465;ENGENHARIA DE COMPUTAÇÃO
19861;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
521;GESTÃO DE RECURSOS HUMANOS
21876;PILOTAGEM PROFISSIONAL DE AERONAVES
481;ENGENHARIA DE PRODUÇÃO
1032;ENGENHARIA DE AUTOMAÇÃO E CONTROLE
316;NUTRIÇÃO
1949;GESTÃO DA QUALIDADE
221;PSICOLOGIA
526;GASTRONOMIA
1412;ENGENHARIA CIVIL
1230;PEDAGOGIA
1365;EDUCAÇÃO FÍSICA
135;ADMINISTRAÇÃO
466;ARQUITETURA E URBANISMO
1476;DESIGN
457;FARMÁCIA
1273;MATEMÁTICA
7;CIÊNCIAS ECONÔMICAS
3985;SISTEMAS DE INFORMAÇÃO
346;GASTRONOMIA
316;TRADUTOR E INTÉRPRETE
322;GESTÃO FINANCEIRA
200;RÁDIO TV E INTERNET
7;ENGENHARIA FLORESTAL
1788;DESIGN DE MODA
56;ENGENHARIA FLORESTAL
1345;CIÊNCIAS CONTÁBEIS
466;FARMÁCIA
4925;ENGENHARIA DE MATERIAIS
203;COMÉRCIO EXTERIOR
953;PSICOLOGIA
793;ENGENHARIA ELÉTRICA
137;ODONTOLOGIA
322;PSICOLOGIA
466;MEDICINA
316;SISTEMAS DE INFORMAÇÃO
466;LETRAS - PORTUGUÊS
15689;AUTOMAÇÃO INDUSTRIAL
316;ARQUITETURA E URBANISMO
316;GESTÃO FINANCEIRA
1810;ENGENHARIA DE PRODUÇÃO
316;SEGURANÇA DA INFORMAÇÃO
217;EDUCAÇÃO FÍSICA
19325;PROCESSOS GERENCIAIS
1892;ENGENHARIA CIVIL
7;FÍSICA
316;MECATRÔNICA INDUSTRIAL
55;CIÊNCIAS ECONÔMICAS
4024;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
1838;RELAÇÕES INTERNACIONAIS
1043;ENGENHARIA ELÉTRICA
1445;ARQUITETURA E URBANISMO
1345;PROCESSOS GERENCIAIS
1299;LETRAS - PORTUGUÊS E INGLÊS
18258;GESTÃO DE RECURSOS HUMANOS
15873;LOGÍSTICA
167;MARKETING
1742;CIÊNCIAS CONTÁBEIS
55;ENGENHARIA AMBIENTAL
1294;FARMÁCIA
322;REDES DE COMPUTADORES
1444;PSICOLOGIA
265;MEDICINA VETERINÁRIA
1092;PRODUÇÃO AUDIOVISUAL
16410;AUTOMAÇÃO INDUSTRIAL
316;DESIGN DE PRODUTO
26400;TEOLOGIA
898;ENGENHARIA CIVIL
150;COMÉRCIO EXTERIOR
1301;ADMINISTRAÇÃO
2774;EDUCAÇÃO FÍSICA
208;ENGENHARIA CIVIL
1846;ENGENHARIA DE SOFTWARE
55;ENGENHARIA DE MATERIAIS
23241;COMÉRCIO EXTERIOR
17731;EDUCAÇÃO FÍSICA
4013;DIREITO
1921;DIREITO
19;DESIGN DE GAMES
203;CIÊNCIA DA COMPUTAÇÃO
244;MARKETING
3937;DIREITO
952;ENGENHARIA DE PRODUÇÃO
1294;SEGURANÇA NO TRABALHO
56;ENGENHARIA CIVIL
1292;ENGENHARIA CIVIL
4925;INTERDISCIPLINAR EM CIÊNCIAS NATURAIS E EXATAS
203;GESTÃO FINANCEIRA
56;MÚSICA - VIOLÃO
4025;AGRONEGÓCIO
316;PROCESSOS GERENCIAIS
481;ADMINISTRAÇÃO
605;DIREITO
151;ADMINISTRAÇÃO PÚBLICA
1299;PEDAGOGIA
319;BIOMEDICINA
1854;ENGENHARIA
55;CIÊNCIAS BIOLÓGICAS
19;PEDAGOGIA
2056;FISIOTERAPIA
56;QUÍMICA
203;LOGÍSTICA
4293;ENGENHARIA DE PRODUÇÃO
374;ODONTOLOGIA
322;REDES DE COMPUTADORES
221;PUBLICIDADE E PROPAGANDA
322;ARQUITETURA E URBANISMO
319;ENGENHARIA CIVIL
1810;SISTEMAS DE INFORMAÇÃO
1032;COMÉRCIO EXTERIOR
5555;ENGENHARIA DE CONTROLE E AUTOMAÇÃO
203;ENGENHARIA CIVIL
150;JOGOS DIGITAIS
13527;FILOSOFIA
2123;PSICOLOGIA
316;ESTÉTICA E COSMÉTICA
672;ENGENHARIA MECÂNICA
1690;GESTÃO PORTUÁRIA
322;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS
3612;CIÊNCIAS CONTÁBEIS
4169;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO
374;JOGOS DIGITAIS
